Date	Capital	Daily_Return_%	Trades
5/16/2024	39179.07034	1.804167091	10
5/17/2024	39668.13414	1.248278199	10
5/21/2024	39225.2363	-1.116507869	10
5/22/2024	39369.37669	0.367468504	10
5/23/2024	39167.24261	-0.51342972	10
5/24/2024	38836.24408	-0.845090194	10
5/27/2024	38821.95682	-0.036788462	10
5/28/2024	38502.52379	-0.822815372	10
5/29/2024	38098.24444	-1.0500074	10
5/30/2024	37866.64594	-0.607898101	10
5/31/2024	37907.49656	0.107880222	10
6/3/2024	38073.64607	0.438302497	5
6/4/2024	38591.24311	1.359462775	10
6/5/2024	39528.59053	2.428912219	10
6/6/2024	39626.40589	0.247454705	9
6/7/2024	39687.95574	0.15532534	9
6/10/2024	39538.083	-0.377627763	6
6/11/2024	39365.9349	-0.435398188	7
6/12/2024	39553.46453	0.476375404	6
6/13/2024	40383.50118	2.098518201	5
6/14/2024	40314.10558	-0.171841488	5
6/18/2024	40395.16127	0.20106038	5
6/19/2024	40650.03883	0.630960611	6
6/20/2024	40782.7525	0.326478586	6
6/21/2024	40632.60014	-0.368176131	10
6/24/2024	40497.03535	-0.33363551	10
6/25/2024	40699.52312	0.500006396	10
6/26/2024	40896.56792	0.484145231	10
6/27/2024	41120.1115	0.546607176	10
6/28/2024	40654.02183	-1.133483461	10
7/1/2024	40835.26527	0.445819205	10
7/2/2024	40729.16128	-0.259834202	10
7/3/2024	40688.66074	-0.099438681	10
7/4/2024	40666.25079	-0.055076658	10
7/5/2024	40787.7022	0.298654075	10
7/8/2024	41265.47193	1.171357299	10
7/9/2024	41946.14333	1.649493805	10
7/10/2024	42590.27912	1.535625766	10
7/11/2024	42755.20707	0.38724318	10
7/12/2024	42818.96931	0.149133261	10
7/15/2024	43083.70313	0.61826296	10
7/16/2024	43214.30977	0.303146255	10
7/18/2024	42686.10819	-1.222283951	10
7/19/2024	43160.03934	1.110270222	10
7/22/2024	43752.04914	1.371661861	10
7/23/2024	44779.28442	2.34785639	10
7/24/2024	45131.85036	0.787341617	10
7/25/2024	44874.27784	-0.570711202	10
7/26/2024	45251.01171	0.839531896	10
7/29/2024	44309.49739	-2.080648109	10
7/30/2024	44385.82723	0.172265182	9
7/31/2024	44914.40412	1.190868624	10
8/1/2024	44724.54371	-0.422716078	10
8/2/2024	45045.55613	0.717754477	6
8/5/2024	45677.93271	1.403860084	8
8/6/2024	46464.9895	1.723056954	10
8/7/2024	47371.21246	1.950335008	8
8/8/2024	47029.05574	-0.722288282	10
8/9/2024	47740.03046	1.511777577	9
8/12/2024	46768.09331	-2.035895543	10
8/13/2024	47159.12343	0.836104463	10
8/14/2024	47580.22789	0.892943793	10
8/16/2024	47735.06264	0.325418248	10
8/19/2024	48182.34056	0.937000802	10
8/20/2024	47955.51189	-0.470771374	10
8/21/2024	48092.81005	0.286303188	10
8/22/2024	48194.98895	0.212461915	10
8/23/2024	48401.68126	0.428866801	10
8/26/2024	48554.98812	0.316738705	10
8/27/2024	49213.08387	1.355361779	10
8/28/2024	48950.59054	-0.533381194	10
8/29/2024	49086.07281	0.276773514	10
8/30/2024	49199.93745	0.231969345	10
9/2/2024	49533.63067	0.678239116	10
9/3/2024	49813.85568	0.56572678	10
9/4/2024	50329.63257	1.03540848	10
9/5/2024	50274.91061	-0.108727117	10
9/6/2024	50363.50644	0.176222757	10
9/9/2024	50596.41808	0.462461129	10
9/10/2024	50532.31625	-0.126692436	10
9/11/2024	50820.01155	0.569329343	10
9/12/2024	50617.04336	-0.399386366	10
9/13/2024	50400.78971	-0.427234839	10
9/16/2024	49516.57661	-1.754363582	10
9/17/2024	49607.07994	0.182773793	10
9/18/2024	49983.06549	0.757927211	10
9/19/2024	50379.54718	0.793232024	10
9/20/2024	50546.84995	0.332084708	10
9/23/2024	50477.9446	-0.136319762	10
9/24/2024	49854.32087	-1.23543805	10
9/25/2024	50041.02081	0.374490994	10
9/26/2024	50736.81108	1.390439793	10
9/27/2024	50600.9213	-0.267832716	10
9/30/2024	50738.29551	0.271485595	10
10/1/2024	50960.04075	0.437037233	10
10/3/2024	51602.32703	1.260372371	10
10/4/2024	51906.57994	0.589610845	10
10/7/2024	53173.46473	2.440701708	10
10/8/2024	53189.76491	0.030654736	10
10/9/2024	52720.62534	-0.882010985	8
10/10/2024	53180.91381	0.873070948	10
10/11/2024	53083.61362	-0.182960732	9
10/14/2024	53251.30371	0.315898038	10
10/15/2024	54317.20106	2.001636159	10
10/16/2024	54980.18459	1.22057749	10
10/17/2024	54874.91881	-0.191461301	10
10/18/2024	55443.64537	1.036405285	10
10/21/2024	55415.54806	-0.050677238	10
10/22/2024	54546.88278	-1.567547947	10
10/23/2024	54731.8063	0.339017573	10
10/24/2024	53808.19364	-1.687524533	10
10/25/2024	53287.43542	-0.96780468	10
10/28/2024	53691.789	0.758815988	7
10/29/2024	53483.18874	-0.38851426	10
10/30/2024	53614.05893	0.244694066	9
10/31/2024	54380.23821	1.429064116	10
11/1/2024	54880.67925	0.920262681	8
11/4/2024	54691.45735	-0.34478782	6
11/5/2024	54280.03531	-0.752260147	10
11/6/2024	54654.6458	0.69014414	10
11/7/2024	54015.46084	-1.169497947	10
11/8/2024	54120.44408	0.194357771	10
11/11/2024	54456.59481	0.621115987	10
11/12/2024	54642.90191	0.342120363	10
11/13/2024	55653.89587	1.850183504	10
11/14/2024	55787.5724	0.240192577	8
11/18/2024	55639.70992	-0.265045552	10
11/19/2024	56420.92236	1.404055557	10
11/21/2024	57415.25299	1.762343807	10
11/22/2024	57169.3176	-0.428345037	10
11/25/2024	57974.05548	1.407639479	7
11/26/2024	58311.63442	0.582293114	10
11/27/2024	58032.11825	-0.479348889	10
11/28/2024	56985.81141	-1.802978882	10
11/29/2024	56869.88305	-0.203433724	8
12/2/2024	56942.08011	0.126951313	10
12/3/2024	56861.90346	-0.140803866	10
12/4/2024	57459.34441	1.050687555	7
12/5/2024	57941.10282	0.838433529	10
12/6/2024	57452.14938	-0.843880102	10
12/9/2024	57715.68167	0.458698743	10
12/10/2024	57461.64755	-0.440147474	10
12/11/2024	57390.42937	-0.123940371	10
12/12/2024	57091.58718	-0.52071782	10
12/13/2024	56606.11468	-0.850339817	10
12/16/2024	56025.10679	-1.02640482	10
12/17/2024	55951.45282	-0.131465999	10
12/18/2024	56442.09875	0.876913646	10
12/19/2024	56869.24425	0.75678529	10
12/20/2024	56681.75294	-0.329688424	10
12/23/2024	57297.13872	1.08568587	10
12/24/2024	58259.06442	1.678837246	10
12/26/2024	59018.8738	1.304190829	10
12/27/2024	58799.9077	-0.371010291	10
12/30/2024	59390.74297	1.004823467	10
12/31/2024	60184.21244	1.336015391	10
1/1/2025	60422.17883	0.395396705	10
1/2/2025	59947.65711	-0.785343611	10
1/3/2025	59890.46543	-0.095402701	10
1/6/2025	59484.0864	-0.678537097	10
1/7/2025	59864.176	0.638976935	10
1/8/2025	59640.51389	-0.373615943	10
1/9/2025	59004.17144	-1.066963387	10
1/10/2025	59354.28115	0.593364338	10
1/13/2025	59924.48038	0.960670755	10
1/14/2025	60443.39194	0.865942531	6
1/15/2025	60860.9135	0.690764617	10
1/16/2025	60688.82971	-0.28274928	9
1/17/2025	60239.90312	-0.739718641	10
1/20/2025	58891.0528	-2.239130965	10
1/21/2025	59596.13846	1.197271283	10
1/22/2025	58677.98112	-1.540632275	10
1/23/2025	57875.39555	-1.367779795	10
1/24/2025	59217.10947	2.318280345	10
1/27/2025	60032.21594	1.376471221	10
1/28/2025	61434.99638	2.336712745	10
1/29/2025	59115.33203	-3.775802863	6
1/30/2025	59201.40494	0.145601679	10
1/31/2025	58469.98952	-1.235469702	10
2/1/2025	58881.25773	0.703383417	10
2/3/2025	58756.57678	-0.211749803	9
2/4/2025	59638.15016	1.50038247	10
2/5/2025	59810.89311	0.289651752	10
2/6/2025	60094.63679	0.474401339	10
2/7/2025	59953.24855	-0.235275968	10
2/10/2025	59894.82057	-0.097455904	10
2/11/2025	60500.07768	1.010533311	10
2/12/2025	59732.02063	-1.269514158	10
2/13/2025	59775.4564	0.072717724	10
2/14/2025	59594.41375	-0.302871205	10
2/17/2025	60608.40946	1.701494563	10
2/18/2025	61271.60443	1.094229299	10
2/19/2025	61325.2244	0.087511928	10
2/20/2025	61646.10699	0.523247318	10
2/21/2025	61524.18562	-0.197776261	10
2/24/2025	61427.88503	-0.156524769	8
2/25/2025	62122.55027	1.130863028	10
2/27/2025	61618.13602	-0.81196643	10
2/28/2025	61865.02541	0.400676493	10
3/3/2025	61784.47115	-0.130209682	10
3/4/2025	61928.43131	0.233003787	10
3/5/2025	62142.43578	0.345567396	10
3/6/2025	61800.3779	-0.550441694	8
3/7/2025	61137.4955	-1.072618695	10
3/10/2025	60661.29918	-0.778894047	9
3/11/2025	60933.19568	0.448220703	7
3/12/2025	61474.78813	0.888829878	10
3/13/2025	62261.48739	1.2797104	10
3/17/2025	63082.66956	1.318924751	10
3/18/2025	61476.84898	-2.545581207	8
3/19/2025	59929.31847	-2.51725737	5
3/20/2025	59629.07781	-0.500991278	10
3/21/2025	59565.30691	-0.106945976	10
3/24/2025	59239.85477	-0.546378686	10
3/25/2025	58368.35132	-1.471143791	8
3/26/2025	58821.77252	0.77682715	10
3/27/2025	59184.35453	0.616407827	10
3/28/2025	57992.93725	-2.013061211	10
4/1/2025	56665.47168	-2.289012469	10
4/2/2025	56952.25508	0.506099019	10
4/3/2025	58427.48866	2.5902988	10
4/4/2025	57221.71748	-2.063705291	7
4/7/2025	62745.15866	9.652700795	6
4/8/2025	63487.42192	1.182980921	5
4/9/2025	63906.58891	0.660236275	7
4/11/2025	62188.74204	-2.688059088	6
4/15/2025	60224.22023	-3.158966943	7
4/16/2025	60151.86558	-0.120142114	6
4/17/2025	61042.17675	1.480105663	6
4/21/2025	60669.08647	-0.611200819	9
4/22/2025	60041.17735	-1.034973749	10
4/23/2025	59557.61302	-0.805387817	6
4/24/2025	59816.19386	0.434169251	5
4/25/2025	60660.8242	1.412042938	9
4/28/2025	61385.87722	1.195257438	10
4/29/2025	61898.91663	0.835761314	9
4/30/2025	61961.58229	0.101238705	10
5/2/2025	62489.75963	0.852427123	10
5/5/2025	63351.85995	1.379586562	9
5/6/2025	64553.36883	1.896564484	10
5/7/2025	64286.33828	-0.413658585	10
5/8/2025	64121.41727	-0.256541293	10
5/9/2025	64312.3434	0.297757188	9
5/12/2025	64112.52156	-0.31070528	9
5/13/2025	65592.21024	2.307955836	10
5/14/2025	66713.80167	1.709946078	7
5/15/2025	66984.84466	0.406277246	6
5/16/2025	66666.22058	-0.475665918	7
5/19/2025	67021.31989	0.532652517	9
5/20/2025	66521.97377	-0.745055626	10
5/21/2025	66039.33293	-0.725535961	10
5/22/2025	66168.98777	0.196329721	9
5/23/2025	66270.64756	0.15363661	10
5/26/2025	66674.45654	0.609333082	10
5/27/2025	66137.9871	-0.804610133	10
5/28/2025	64957.34941	-1.785112837	10
5/29/2025	65388.39895	0.663588572	10
5/30/2025	66147.31378	1.160626096	10
6/2/2025	67024.51241	1.326128883	10
6/3/2025	67524.11623	0.74540463	10
6/4/2025	67438.09525	-0.127392976	10
6/5/2025	67263.48618	-0.258917561	10
6/6/2025	67986.61012	1.075061646	10
6/9/2025	67861.91011	-0.183418486	10
6/10/2025	68149.61246	0.423952637	10
6/11/2025	68017.78043	-0.193445017	10
6/12/2025	68148.85629	0.192708222	10
6/13/2025	68627.83408	0.702840547	6
6/16/2025	68438.61851	-0.275712578	10
6/17/2025	69544.33956	1.615639055	10
6/18/2025	69163.66437	-0.547384868	10
6/19/2025	69622.9377	0.664038457	10
6/20/2025	70471.47612	1.21876273	10
6/23/2025	70261.94353	-0.297329635	10
6/24/2025	70146.39696	-0.16445115	8
6/25/2025	69988.43534	-0.225188509	8
6/26/2025	69751.63906	-0.338336296	10
6/27/2025	68995.13202	-1.084572413	10
6/30/2025	69570.3236	0.833669806	10
7/1/2025	70755.92994	1.704184018	10
7/2/2025	70641.17952	-0.162177809	10
7/3/2025	71368.64202	1.029799481	10
7/4/2025	71660.07979	0.408355487	10
7/7/2025	72010.19896	0.488583278	10
7/8/2025	72148.82036	0.192502463	10
7/9/2025	71659.36813	-0.678392561	10
7/10/2025	72030.48086	0.51788445	10
7/11/2025	71994.68219	-0.04969933	10
7/14/2025	72002.83731	0.011327386	10
7/15/2025	72415.72849	0.573437382	10
7/16/2025	70574.78862	-2.542182353	10
7/17/2025	70903.11491	0.465217537	10
7/18/2025	70492.37963	-0.579290883	10
7/21/2025	70426.19639	-0.093887087	10
7/22/2025	70735.00791	0.438489562	10
7/23/2025	70237.67674	-0.703090574	10
7/24/2025	70187.81416	-0.070991206	10
7/25/2025	70176.69843	-0.015837124	10
7/28/2025	70733.31004	0.793157296	10
7/29/2025	71160.23608	0.603571414	10
7/30/2025	70282.48875	-1.23348006	10
7/31/2025	70209.70013	-0.1035658	10
8/1/2025	71265.58399	1.50390025	10
8/4/2025	71559.24908	0.412071408	10
8/5/2025	71475.58867	-0.116910686	10
8/6/2025	71006.23815	-0.656658489	10
8/7/2025	71964.90676	1.350118848	10
8/8/2025	71189.43422	-1.07757041	10
8/11/2025	71140.69054	-0.068470384	10
8/12/2025	69830.302	-1.841967699	10
8/13/2025	69884.27537	0.077292199	10
8/14/2025	70055.10056	0.244440083	10
8/18/2025	69696.81989	-0.511426951	10
8/19/2025	69212.76155	-0.694519985	10
8/20/2025	69130.02494	-0.119539531	10
8/21/2025	69081.10274	-0.070768379	10
8/22/2025	68492.18067	-0.8525082	10
8/25/2025	69631.50702	1.663440021	10
8/26/2025	69704.77051	0.105216008	10
8/28/2025	69883.9842	0.257103905	10
8/29/2025	70656.21792	1.105022458	10
9/1/2025	71428.02649	1.092343455	10
9/2/2025	71516.87616	0.124390494	10
9/3/2025	72104.57044	0.821756077	10
9/4/2025	72844.96777	1.026838274	9
9/5/2025	72616.96176	-0.313001727	10
9/8/2025	72489.49876	-0.175527863	10
9/9/2025	71832.04312	-0.906966739	10
9/10/2025	71821.25966	-0.015012035	10
9/11/2025	72332.16445	0.711355932	10
9/12/2025	71781.84019	-0.760829247	10
9/15/2025	71474.97156	-0.427501764	10
9/16/2025	71095.55281	-0.530841408	10
9/17/2025	72025.03154	1.307365498	10
9/18/2025	72019.67989	-0.007430264	10
9/19/2025	71811.6726	-0.288820077	10
9/22/2025	71307.66659	-0.701844133	10
9/23/2025	71032.9625	-0.385237794	10
9/24/2025	71540.81612	0.714954852	10
9/25/2025	71717.38575	0.246809652	10
9/26/2025	73118.41757	1.953545575	10
9/29/2025	74763.53295	2.249932959	10
9/30/2025	75588.3161	1.103189102	10
10/1/2025	75626.55055	0.050582489	10
10/3/2025	75403.63153	-0.294762903	10
10/6/2025	74751.87195	-0.864361003	10
10/7/2025	75488.67821	0.985669318	10
10/8/2025	75573.52247	0.112393353	10
10/9/2025	73834.97499	-2.300471673	10
10/10/2025	74290.19346	0.616535013	10
10/13/2025	75130.78876	1.131502371	10
10/14/2025	74855.78365	-0.366035172	10
10/15/2025	73990.94313	-1.155342288	10
10/16/2025	73278.34365	-0.96309014	10
10/17/2025	73848.80246	0.778482126	10
10/20/2025	73782.19333	-0.090196633	10
10/21/2025	74361.38921	0.785007686	6
10/23/2025	74784.59247	0.569116934	10
10/24/2025	74447.45062	-0.450817268	10
10/27/2025	73504.17429	-1.267036441	10
10/28/2025	73684.12127	0.244811919	10
10/29/2025	72503.2701	-1.602585664	10
10/30/2025	73481.75222	1.349569639	10
10/31/2025	73538.73904	0.077552343	10
11/3/2025	74202.488	0.902584089	10
11/4/2025	73514.68776	-0.926923422	10
11/6/2025	73645.11765	0.177420182	8
11/7/2025	73754.72228	0.148828102	10
11/10/2025	74156.06341	0.544156515	10
11/11/2025	75916.69723	2.374227733	10
11/12/2025	76061.20847	0.190355004	10
11/13/2025	77258.13105	1.57363077	10
11/14/2025	77875.97017	0.79970757	10
11/17/2025	77559.9589	-0.4057879	10
11/18/2025	78240.71907	0.877721158	10
11/19/2025	78141.95609	-0.126229654	10
11/20/2025	79496.60781	1.733577954	10
11/21/2025	80395.46513	1.130686387	10
11/24/2025	80627.20444	0.28824923	10
11/25/2025	82179.42287	1.925179528	10
11/26/2025	82576.70124	0.483428028	10
11/27/2025	82795.65936	0.265157262	10
11/28/2025	82189.67089	-0.731908501	10
12/1/2025	81680.35455	-0.61968412	10
12/2/2025	82119.14576	0.537205318	10
12/3/2025	81868.75694	-0.304909189	10
12/4/2025	82321.33895	0.552814074	10
12/5/2025	82075.73959	-0.298342275	10
12/8/2025	82380.78146	0.371658996	10
12/9/2025	82781.90677	0.486916125	10
12/10/2025	84990.93589	2.668492678	10
12/11/2025	83745.78861	-1.465035377	10
12/12/2025	84071.00268	0.388334826	10
12/15/2025	84136.19969	0.077549944	10
12/16/2025	83745.04256	-0.464909435	10
12/17/2025	84100.97225	0.42501583	10
12/18/2025	84795.22761	0.825502178	10
12/19/2025	85343.68579	0.646803124	10
12/22/2025	85776.11463	0.506691083	10
12/23/2025	86743.32654	1.127600512	10
12/24/2025	87276.15777	0.614261924	10
12/26/2025	88115.11692	0.961269575	5
12/29/2025	88497.45148	0.433903487	10
12/30/2025	88677.25028	0.203168336	10
12/31/2025	88776.68995	0.11213662	10
